,xG,npxG,Poss,Sh,SoT,G/Sh,G/SoT,npxG/Sh,CS%,Dist,GA,GF,GD,xGD,npxGD,G-xG,A-xAG,xGA,xG_xGA_ratio,GF_GA_ratio,finishing_efficiency,assist_efficiency,pressing_intensity,directness,verticality,shot_quality,defensive_efficiency
0,0.23634300906507785,0.2359829393248804,0.20262208833999582,0.21852873613842325,0.22813065928081785,0.1917092456901455,0.17917563132596762,0.16783136278201755,0.19088482781406144,-0.09668525403076934,-0.1950977991013712,0.24538389859132384,0.2472047157371605,0.23999830604019878,0.24053210882402867,0.15586783111978456,0.14153181008518878,-0.19526183247225648,0.23092995051099854,0.23497024062598315,0.14889254883961875,0.12741276427552464,-0.09698606903771143,0.09797624070047874,-0.21938429065977771,0.16747510967504328,-0.0732856968738056
1,-0.11744550091587118,-0.11930650752319977,-0.039085297594769725,-0.1873344262042694,-0.09231629252845994,0.28831728145085866,0.28418300860197004,0.03101338986352184,-0.08538952305269887,0.0006117606460593185,0.07283077793517476,0.05351901570569407,-0.0021291576465211244,-0.11660128528125172,-0.11508572102232408,0.36616835888970845,0.36557827479042615,0.09171746864385773,-0.0994279547846132,-0.0077343205739311294,0.36591275032126164,0.3612287252790167,0.25949539254599113,-0.27042044649639524,0.16246649735136937,0.04710943289641334,-0.011471059128831935
