kmeans,xG,npxG,Poss,Sh,SoT,G/Sh,G/SoT,npxG/Sh,CS%,Dist,GA,GF,GD,xGD,npxGD,G-xG,A-xAG,xGA,xG_xGA_ratio,GF_GA_ratio,finishing_efficiency,assist_efficiency,pressing_intensity,directness,verticality,shot_quality,defensive_efficiency
0,-0.12735078411849696,-0.1384525531474762,-0.13416779017585678,-0.3554234601483384,-0.1090988327353807,0.6782820818369674,0.5985425179700375,0.34715692170379353,-0.15912816684714245,-0.23653020814778683,0.05721647512028807,0.12890870699147616,0.05228925859153147,-0.1532657725763802,-0.1501040636549377,0.580443853190939,0.5597274801959998,0.1530366979761274,-0.2671034715547162,-0.12974306474834044,0.6739414295724911,0.6998067197068413,0.40325887898405705,-0.4158076663862949,0.17033172562458612,0.381114579536111,-0.11371028255646666
1,1.6772325726158135,1.697867844015419,1.6538152924092686,1.6457860103165098,1.5952450658420523,1.3050774049866396,1.328170794007893,0.8906854354824573,1.7192551242973555,-0.510634225402384,-1.5796466017745476,1.8580687330935954,1.9215705623043158,1.8615176519776726,1.8801432091096189,1.4271353019717443,1.24787866335055,-1.701931242007476,2.1647034558098004,2.285637730873203,1.0688040972621122,0.9888290957979256,-0.49116946681336976,0.505609554642826,-1.4184972099315634,0.9281735477134434,-0.5023124725218563
2,0.796915447865781,0.8118224096036942,0.5292859119254439,0.8379768917222845,0.7916260124121035,0.0123590794510612,-0.080164542392195,0.5358964245908817,0.3929467543408328,-0.2794665281010847,-0.3811887178116939,0.4637620619409223,0.4732578182917658,0.6718962203260659,0.6882716917780547,-0.399851872143942,-0.3623454517347257,-0.3841007773243072,0.4348829986013102,0.23662598810161312,-0.24656335404838337,-0.3413423264991489,-0.7046244106388312,0.7429321535586912,-0.872701045640111,0.48541557822883474,-0.08043887676460644
3,-0.7213284182577195,-0.7310087526075901,-0.9083600401831458,-0.5763343618621587,-0.7102639726588675,-0.6461817256569068,-0.514115535593875,-0.6863528329180599,-0.6739322527317138,0.35104958468555697,0.7354764177206365,-0.7352713813856024,-0.814016566181679,-0.7622581230843772,-0.7983650799984356,-0.4433300859251018,-0.4118373688889579,0.6554087673751874,-0.65491149294249,-0.6671986403766108,-0.3862981988573837,-0.46761887528390167,-0.3676761499941899,0.2940039484736912,0.5804348644612329,-0.7026970739132394,0.3651788336922118
4,-1.0644922791868574,-1.0639363791844956,-0.3354356892875832,-0.8578550012275971,-1.048399332499654,-1.4156703508680153,-1.3430106911476458,-1.1096214651559917,-0.5101363706610645,0.7416475378438261,0.4971755207000907,-1.2259010489565059,-1.0030568437856135,-0.9039774603867887,-0.8912744464803422,-1.0239810241971161,-0.9465655209498165,0.5260131691054309,-0.7259996645009761,-0.7944672151877199,-1.2570206510795379,-0.9774829906006787,1.1759074662135216,-1.0991323178935146,1.110990109368961,-1.1089113739811245,0.1618705665864607
